business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4,pos,neg,neu
68ThEdiK0eWCEgGEmV9Tng,Southgate,Philadelphia,PA,19146,4.0,"Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars",323,17302,108126,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.35905454545454546,0.037048484848484844,0.6039181818181818
gzln_L7ch8z-Ob6autmumw,Trip's Diner,Seminole,FL,33772,4.0,"Salad, Restaurants, Breakfast & Brunch, Diners, Burgers",223,9801,78049,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0.37076315789473685,0.049140350877192984,0.5800877192982455
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,Saint Petersburg,FL,33701,4.0,"Ramen, Restaurants, Tapas/Small Plates, Nightlife, Japanese, Bars, Cocktail Bars",264,9120,87867,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.3378154981549816,0.05538007380073801,0.6068044280442804
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,Philadelphia,PA,19147,4.5,"Restaurants, Italian",49,18239,128426,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0.37996,0.02872,0.5914
0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,Port Richey,FL,34668,4.5,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food",80,20119,47830,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0.4034268292682927,0.036,0.5606463414634146
iq0qAJ2Oc3myUTTMLseTXA,Lorenzo & Sons Pizza,West Chester,PA,19380,3.5,"Restaurants, Pizza",71,20999,136205,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3073835616438356,0.07524657534246576,0.6174383561643836
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,Clearwater,FL,33759,4.5,"Pubs, Gastropubs, Bars, Nightlife, American (New), Restaurants",307,7820,76453,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3981875,0.038715625,0.563115625
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,Tampa,FL,33618,3.0,"Cinema, Nightlife, Pizza, Italian, Arts & Entertainment, Burgers, Restaurants, Lounges, Bars",285,12100,106081,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.2755803278688525,0.09529180327868852,0.6291344262295082
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,Tampa,FL,33612,4.5,"Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek",345,19021,47836,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.3768742857142857,0.05016857142857143,0.5729914285714286
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,Newtown,PA,18940,4.0,"American (New), Italian, Restaurants, Event Planning & Services, Food, Coffee & Tea, Caterers",359,11515,176878,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.37968503937007875,0.03932283464566929,0.581
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,Washington Crossing,PA,18977,4.0,"American (New), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch",144,1745,233722,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3666241610738255,0.05120134228187919,0.5821342281879195
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,St Petersburg,FL,33701,3.5,"Bars, Beer, Wine & Spirits, Restaurants, Lounges, Tapas/Small Plates, Mediterranean, Food, Nightlife",295,9120,87867,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3577770491803279,0.06272459016393443,0.5795147540983607
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,Pinellas Park,FL,33781,4.5,"Food, Restaurants, Mexican, Grocery",54,9974,65307,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3211818181818182,0.03650909090909091,0.6422545454545454
cwvpVlg5BE2XXRWTHe3p9w,McDonald's,Sun City Center,FL,33570,2.0,"Food, Burgers, Coffee & Tea, Fast Food, Restaurants",24,9788,71811,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.17737499999999998,0.13333333333333333,0.6891250000000001
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,Philadelphia,PA,19130,3.0,"Food, Caterers, Event Planning & Services, Restaurants, Soul Food",77,14431,121662,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28125641025641024,0.06612820512820512,0.6525641025641026
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,North Wales,PA,19454,3.0,"Restaurants, Breakfast & Brunch, Food, Juice Bars & Smoothies, American (New), Coffee & Tea, Sandwiches",169,10981,126560,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.2955371428571429,0.07892,0.62556
zhFKtchGIpRTfOZSpm4Zvg,Capriotti's Sandwich Shop,Exton,PA,19341,3.5,"Sandwiches, Cheesesteaks, Vegetarian, Restaurants, Salad",38,7825,135072,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.32865,0.0531,0.618175
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,Dunedin,FL,34698,3.0,"Sports Bars, Nightlife, American (Traditional), Breakfast & Brunch, Cafes, Restaurants, Burgers, Bars",91,18732,68903,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3185045871559633,0.06907339449541285,0.6124770642201836
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,Philadelphia,PA,19134,3.5,"Restaurants, Chinese, Asian Fusion",12,21273,47673,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2816923076923077,0.048846153846153845,0.6694615384615384
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,Philadelphia,PA,19104,4.0,"Restaurants, Chinese, Szechuan",783,16508,46430,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3075757946210269,0.048090464547677264,0.6443447432762835
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,Harleysville,PA,19438,3.5,"Burgers, Venues & Event Spaces, Diners, Restaurants, Event Planning & Services, Nightlife, Active Life, Bars, American (Traditional), Golf",27,9456,138090,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3408333333333333,0.05346666666666667,0.6056333333333334
SNYpn2BdTbz8QrrfH8rvdw,Wawa,Bala Cynwyd,PA,19004,2.0,"Restaurants, Sandwiches, Food, Delis, Grocery, Coffee & Tea",12,3869,174755,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.19391666666666665,0.13525,0.6708333333333334
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,Spring Hill,FL,34606,3.5,"Pizza, Restaurants, Italian",128,11854,54773,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.33554135338345864,0.05867669172932331,0.6058421052631578
p21PCK17H3WL56KSr4Ykig,ABC Pizza House,Tampa,FL,33603,4.0,"Restaurants, Pizza",121,8753,71405,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.3577886178861789,0.044211382113821134,0.5979756097560975
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,Tampa,FL,33629,4.0,"Laotian, American (Traditional), Asian Fusion, Salad, Pan Asian, Sushi Bars, Food Trucks, Food, Noodles, Restaurants, Thai",336,10441,178207,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.35507932011331444,0.04571388101983003,0.5992237960339943
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,Port Richey,FL,34668,2.5,"Restaurants, American (New), Burgers, Steakhouses, American (Traditional), Diners, Breakfast & Brunch, Fast Food",45,20119,47830,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.24452173913043476,0.1081304347826087,0.6473478260869565
ugSVRAKO6mxvsrElFg8USw,México Lindo,Philadelphia,PA,19148,4.5,"Mexican, Restaurants",73,19493,75581,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.411,0.03882666666666667,0.5501333333333333
YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,Broomall,PA,19008,4.5,"Restaurants, Pizza",79,6901,135552,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3741264367816092,0.04973563218390804,0.5761494252873564
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,Philadelphia,PA,19151,2.5,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Sandwiches, American (New)",20,12019,63686,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.26595,0.101,0.63315
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,Willow Grove,PA,19090,4.0,"Sushi Bars, Japanese, Restaurants",394,7006,98255,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.35206812652068126,0.04831143552311436,0.5996180048661801
fsPqRDDG2igV63nP89xWUA,Concord Steaks,Chadds Ford,PA,19342,3.5,"Pizza, Barbeque, Salad, Restaurants, Sandwiches",33,8064,147032,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.31452941176470584,0.06297058823529411,0.6225294117647059
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,Tampa,FL,33617,4.0,"Food, Desserts, Breakfast & Brunch, Restaurants, American (Traditional), Greek, Italian",106,19281,59581,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.36954128440366973,0.05321100917431192,0.5773302752293579
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,Bryn Mawr,PA,19010,3.0,"Italian, Pizza, Restaurants, American (Traditional), Bars, Nightlife, American (New)",270,7378,191504,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.2865206896551724,0.0785103448275862,0.6349344827586207
ZpXZgnBrNodHH8pKpOK_Kg,Jesse's Steak and Seafood,Brandon,FL,33511,4.0,"Sandwiches, Steakhouses, Restaurants, Seafood",267,22334,79120,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3621480144404332,0.04444404332129964,0.5934368231046931
3Z59UMun90xRiSU1XX8rhQ,Asian Taste Inn,Huntingdon Valley,PA,19006,4.0,"Food, Restaurants, Asian Fusion",61,7988,132737,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3579838709677419,0.04103225806451613,0.6010483870967742
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,Tampa,FL,33618,4.0,"Restaurants, Japanese, Sushi Bars",106,12100,106081,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3673333333333333,0.05330555555555555,0.5793703703703704
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,Saint Petersburg,FL,33710,4.0,"Diners, Restaurants",109,14369,83121,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0.38399122807017544,0.05228947368421053,0.5636842105263158
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,Land O' Lakes,FL,34638,4.5,"Restaurants, Tacos, Vegetarian, Breakfast & Brunch, Latin American, Mexican",51,9524,112340,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.3263269230769231,0.07088461538461538,0.6028461538461538
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,Philadelphia,PA,19111,2.0,"Food, Restaurants, Seafood",76,24355,69823,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.21276829268292682,0.1183048780487805,0.6689390243902439
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,Glenside,PA,19038,3.5,"Restaurants, Sushi Bars, Food, Chinese",76,11337,119805,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3133375,0.052849999999999994,0.6338
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,Clearwater,FL,33767,4.5,"Cuban, Food, Delis, Convenience Stores, American (Traditional), Breakfast & Brunch, Restaurants",68,4049,143679,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.3625294117647059,0.037647058823529415,0.5997941176470588
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,Tampa,FL,33606,4.5,"Restaurants, Caribbean",697,8894,154284,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.4091614730878187,0.046742209631728045,0.5440991501416431
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,Tampa,FL,33615,3.5,"Chinese, Sushi Bars, Japanese, Restaurants",155,18028,73973,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.33470440251572325,0.059490566037735844,0.6058238993710692
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,Brandon,FL,33511,4.0,"Restaurants, Thai",195,22334,79120,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.40031313131313134,0.03596969696969697,0.5637020202020202
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,Philadelphia,PA,19120,3.0,"Restaurants, Breakfast & Brunch",15,24531,53609,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.25739999999999996,0.08073333333333334,0.6616
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,Norristown,PA,19403,3.5,"Barbeque, Restaurants, Steakhouses, American (Traditional)",104,18879,107812,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3128256880733945,0.07599082568807339,0.6111743119266054
Jvmj49D0GGnvCpjN0LXqEg,Angie's Restaurant,Clearwater,FL,33755,4.0,"Breakfast & Brunch, Restaurants",55,9977,63559,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.36920000000000003,0.052636363636363634,0.5782181818181819
a7_KZUJknqRA4DHQ3j9ofA,Slowdown Grillpub,Aston,PA,19014,3.0,"Nightlife, Sports Bars, American (New), Bars, Restaurants",60,7688,109389,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.25757575757575757,0.07745454545454546,0.6649545454545455
7enJKZ9W2Vkq62ryK28taQ,Brenda's On the Causeway,Dunedin,FL,34698,4.0,"American (New), Breakfast & Brunch, Food, Restaurants, Coffee & Tea",62,18732,68903,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.3345,0.046296875,0.619265625
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,19146,3.5,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",615,17302,108126,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.34076183206106875,0.06026259541984733,0.598975572519084
UNRqCfwvvcU7jdbvExbhDg,The Grog Grill,Bryn Mawr,PA,19010,3.5,"Irish Pub, Restaurants, Sports Bars, American (Traditional), Pubs, Bars, Nightlife",125,7378,191504,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3336640625,0.059390625,0.6069765625
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,Philadelphia,PA,19106,2.5,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)",33,7625,162885,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.30033333333333334,0.10393939393939394,0.5956969696969697
5fqP38clcV-paOJL74SuVA,Submarine Gyro Town,Tampa,FL,33610,3.5,"Greek, Restaurants, Breakfast & Brunch",12,16771,49101,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3438333333333334,0.13816666666666666,0.5181666666666667
bN7KQSVbEmRVJnQEkl3vkw,Nicks Gyros and Subs,Tampa,FL,33610,3.5,"Restaurants, Sandwiches, Salad, Seafood",29,16771,49101,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3085862068965517,0.0523448275862069,0.6391379310344828
oBhJuukGRqPVvYBfTkhuZA,Square 1682,Philadelphia,PA,19103,3.5,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants",385,15765,134268,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3366059850374065,0.05018204488778055,0.613216957605985
LAOdChV60GwEJHE7UwDKyw,Frankie's Deli,Clearwater,FL,33765,3.5,"Restaurants, Delis, Salad, Sandwiches",26,6372,68728,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.34334615384615386,0.05234615384615385,0.6042692307692308
WLLmkBjtN8mr2vWTU8aaCQ,sweetgreen,King Of Prussia,PA,19406,3.5,"Restaurants, Salad, Vegetarian",91,11438,114751,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.30894897959183676,0.060295918367346935,0.6308061224489796
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,Philadelphia,PA,19127,3.5,"Pizza, Restaurants",110,2678,104604,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.3162956521739131,0.09241739130434783,0.5912782608695653
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,Tampa,FL,33634,4.0,"Restaurants, Japanese, Asian Fusion, Sushi Bars, Teppanyaki",319,7544,83180,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.392797583081571,0.04792749244712991,0.5592658610271903
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,Philadelphia,PA,19143,4.0,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",304,24632,56396,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.3450445859872611,0.046420382165605095,0.6085286624203822
-zsvmEbkd-K9K2DAAKqiEQ,Salty's Island Bar & Grille,Clearwater Beach,FL,33767,4.0,"Mexican, American (New), Seafood, Bars, Sandwiches, Restaurants, Nightlife",599,4049,143679,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.40893739703459636,0.0421828665568369,0.5488863261943987
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,New Hope,PA,18938,3.5,"Nightlife, American (New), Bars, Seafood, Restaurants, Wine Bars, Cocktail Bars",135,6044,191503,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0.35541843971631204,0.06180851063829787,0.5828156028368795
5XXFFeHDa-lb-OcXGDKXpg,Bartaco,King of Prussia,PA,19406,4.5,"Restaurants, Tacos, Mexican",313,11438,114751,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.38656134969325157,0.03557668711656442,0.5778251533742331
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,Palm Harbor,FL,34683,4.0,"Restaurants, Japanese",49,13380,92555,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.37556603773584907,0.052679245283018865,0.571622641509434
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,Philadelphia,PA,19103,4.5,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Sandwiches",91,15765,134268,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.36598969072164944,0.04876288659793815,0.5852061855670103
g-0-_hPz-yr_f4gBFbX2Ow,Kim's Cuban Sandwich Shop,Seffner,FL,33584,4.0,"Food, Latin American, Restaurants, Coffee & Tea, Food Delivery Services, Chicken Wings, Sandwiches, Cuban",39,9440,74278,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.3738,0.0603,0.565775
i7LerGjkoxNPrlJ1oJpbXw,Red Lobster,Langhorne,PA,19047,3.0,"Restaurants, Seafood, American (Traditional)",77,12297,120155,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.2641851851851852,0.08491358024691358,0.6509012345679013
Q4q9xFDxErreYTMrRshP_Q,Tijuana Flats,Clearwater,FL,33761,3.5,"Restaurants, Mexican, Caterers, Event Planning & Services, Desserts, Tex-Mex, Food",89,8736,78079,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0.3293225806451613,0.06752688172043012,0.6031720430107527
z06yuwkwWjgXAxnlZKg1yw,Popeyes Louisiana Kitchen,Tampa,FL,33612,2.0,"American (Traditional), Restaurants, Fast Food, Cajun/Creole, Chicken Wings",28,19021,47836,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.16989655172413792,0.1657241379310345,0.6643448275862069
