business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,Washington Crossing,PA,18977,4.0,"American (New), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch",144,1745,233722,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,St Petersburg,FL,33701,3.5,"Bars, Beer, Wine & Spirits, Restaurants, Lounges, Tapas/Small Plates, Mediterranean, Food, Nightlife",295,9120,87867,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,Pinellas Park,FL,33781,4.5,"Food, Restaurants, Mexican, Grocery",54,9974,65307,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
cwvpVlg5BE2XXRWTHe3p9w,McDonald's,Sun City Center,FL,33570,2.0,"Food, Burgers, Coffee & Tea, Fast Food, Restaurants",24,9788,71811,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,Philadelphia,PA,19130,3.0,"Food, Caterers, Event Planning & Services, Restaurants, Soul Food",77,14431,121662,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,North Wales,PA,19454,3.0,"Restaurants, Breakfast & Brunch, Food, Juice Bars & Smoothies, American (New), Coffee & Tea, Sandwiches",169,10981,126560,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
zhFKtchGIpRTfOZSpm4Zvg,Capriotti's Sandwich Shop,Exton,PA,19341,3.5,"Sandwiches, Cheesesteaks, Vegetarian, Restaurants, Salad",38,7825,135072,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,Dunedin,FL,34698,3.0,"Sports Bars, Nightlife, American (Traditional), Breakfast & Brunch, Cafes, Restaurants, Burgers, Bars",91,18732,68903,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,Philadelphia,PA,19134,3.5,"Restaurants, Chinese, Asian Fusion",12,21273,47673,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,Philadelphia,PA,19104,4.0,"Restaurants, Chinese, Szechuan",783,16508,46430,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,Harleysville,PA,19438,3.5,"Burgers, Venues & Event Spaces, Diners, Restaurants, Event Planning & Services, Nightlife, Active Life, Bars, American (Traditional), Golf",27,9456,138090,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
SNYpn2BdTbz8QrrfH8rvdw,Wawa,Bala Cynwyd,PA,19004,2.0,"Restaurants, Sandwiches, Food, Delis, Grocery, Coffee & Tea",12,3869,174755,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,Spring Hill,FL,34606,3.5,"Pizza, Restaurants, Italian",128,11854,54773,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
p21PCK17H3WL56KSr4Ykig,ABC Pizza House,Tampa,FL,33603,4.0,"Restaurants, Pizza",121,8753,71405,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,Tampa,FL,33629,4.0,"Laotian, American (Traditional), Asian Fusion, Salad, Pan Asian, Sushi Bars, Food Trucks, Food, Noodles, Restaurants, Thai",336,10441,178207,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,Port Richey,FL,34668,2.5,"Restaurants, American (New), Burgers, Steakhouses, American (Traditional), Diners, Breakfast & Brunch, Fast Food",45,20119,47830,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
ugSVRAKO6mxvsrElFg8USw,México Lindo,Philadelphia,PA,19148,4.5,"Mexican, Restaurants",73,19493,75581,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,Broomall,PA,19008,4.5,"Restaurants, Pizza",79,6901,135552,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,Philadelphia,PA,19151,2.5,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Sandwiches, American (New)",20,12019,63686,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,Willow Grove,PA,19090,4.0,"Sushi Bars, Japanese, Restaurants",394,7006,98255,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
fsPqRDDG2igV63nP89xWUA,Concord Steaks,Chadds Ford,PA,19342,3.5,"Pizza, Barbeque, Salad, Restaurants, Sandwiches",33,8064,147032,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,Tampa,FL,33617,4.0,"Food, Desserts, Breakfast & Brunch, Restaurants, American (Traditional), Greek, Italian",106,19281,59581,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,Bryn Mawr,PA,19010,3.0,"Italian, Pizza, Restaurants, American (Traditional), Bars, Nightlife, American (New)",270,7378,191504,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
ZpXZgnBrNodHH8pKpOK_Kg,Jesse's Steak and Seafood,Brandon,FL,33511,4.0,"Sandwiches, Steakhouses, Restaurants, Seafood",267,22334,79120,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
3Z59UMun90xRiSU1XX8rhQ,Asian Taste Inn,Huntingdon Valley,PA,19006,4.0,"Food, Restaurants, Asian Fusion",61,7988,132737,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,Tampa,FL,33618,4.0,"Restaurants, Japanese, Sushi Bars",106,12100,106081,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,Saint Petersburg,FL,33710,4.0,"Diners, Restaurants",109,14369,83121,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,Land O' Lakes,FL,34638,4.5,"Restaurants, Tacos, Vegetarian, Breakfast & Brunch, Latin American, Mexican",51,9524,112340,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,Philadelphia,PA,19111,2.0,"Food, Restaurants, Seafood",76,24355,69823,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,Glenside,PA,19038,3.5,"Restaurants, Sushi Bars, Food, Chinese",76,11337,119805,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
_ReMedGR8eDM5AgdRK0jCw,Shorty's Breakfast & Gourmet Deli,Clearwater,FL,33767,4.5,"Cuban, Food, Delis, Convenience Stores, American (Traditional), Breakfast & Brunch, Restaurants",68,4049,143679,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,Tampa,FL,33606,4.5,"Restaurants, Caribbean",697,8894,154284,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
EjFp57Nd4bVgb5GNn-XnuA,Tokyo,Tampa,FL,33615,3.5,"Chinese, Sushi Bars, Japanese, Restaurants",155,18028,73973,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0
9dGzGbNKLMP0_wOqI5GffQ,Jasmine Thai,Brandon,FL,33511,4.0,"Restaurants, Thai",195,22334,79120,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,Philadelphia,PA,19120,3.0,"Restaurants, Breakfast & Brunch",15,24531,53609,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,Norristown,PA,19403,3.5,"Barbeque, Restaurants, Steakhouses, American (Traditional)",104,18879,107812,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
Jvmj49D0GGnvCpjN0LXqEg,Angie's Restaurant,Clearwater,FL,33755,4.0,"Breakfast & Brunch, Restaurants",55,9977,63559,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
a7_KZUJknqRA4DHQ3j9ofA,Slowdown Grillpub,Aston,PA,19014,3.0,"Nightlife, Sports Bars, American (New), Bars, Restaurants",60,7688,109389,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
7enJKZ9W2Vkq62ryK28taQ,Brenda's On the Causeway,Dunedin,FL,34698,4.0,"American (New), Breakfast & Brunch, Food, Restaurants, Coffee & Tea",62,18732,68903,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,Philadelphia,PA,19146,3.5,"Restaurants, Pubs, Food, Bars, American (New), Nightlife",615,17302,108126,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
UNRqCfwvvcU7jdbvExbhDg,The Grog Grill,Bryn Mawr,PA,19010,3.5,"Irish Pub, Restaurants, Sports Bars, American (Traditional), Pubs, Bars, Nightlife",125,7378,191504,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,Philadelphia,PA,19106,2.5,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)",33,7625,162885,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
5fqP38clcV-paOJL74SuVA,Submarine Gyro Town,Tampa,FL,33610,3.5,"Greek, Restaurants, Breakfast & Brunch",12,16771,49101,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
bN7KQSVbEmRVJnQEkl3vkw,Nicks Gyros and Subs,Tampa,FL,33610,3.5,"Restaurants, Sandwiches, Salad, Seafood",29,16771,49101,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
oBhJuukGRqPVvYBfTkhuZA,Square 1682,Philadelphia,PA,19103,3.5,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants",385,15765,134268,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
LAOdChV60GwEJHE7UwDKyw,Frankie's Deli,Clearwater,FL,33765,3.5,"Restaurants, Delis, Salad, Sandwiches",26,6372,68728,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
WLLmkBjtN8mr2vWTU8aaCQ,sweetgreen,King Of Prussia,PA,19406,3.5,"Restaurants, Salad, Vegetarian",91,11438,114751,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,Philadelphia,PA,19127,3.5,"Pizza, Restaurants",110,2678,104604,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
WO5nr-4sjVs506BdCLL0aA,Kuchi Sushi & Hibachi,Tampa,FL,33634,4.0,"Restaurants, Japanese, Asian Fusion, Sushi Bars, Teppanyaki",319,7544,83180,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
14ZGwnDyydXdSBsLXpSUrA,Vientiane Café,Philadelphia,PA,19143,4.0,"Vietnamese, Restaurants, Food, Thai, Coffee & Tea, Laotian",304,24632,56396,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-zsvmEbkd-K9K2DAAKqiEQ,Salty's Island Bar & Grille,Clearwater Beach,FL,33767,4.0,"Mexican, American (New), Seafood, Bars, Sandwiches, Restaurants, Nightlife",599,4049,143679,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
YgMZm_alGFUeQO4hz9X9VA,Earl's New American,New Hope,PA,18938,3.5,"Nightlife, American (New), Bars, Seafood, Restaurants, Wine Bars, Cocktail Bars",135,6044,191503,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
5XXFFeHDa-lb-OcXGDKXpg,Bartaco,King of Prussia,PA,19406,4.5,"Restaurants, Tacos, Mexican",313,11438,114751,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
4ib9kGHlwqWPalWjh-dZhQ,Yama-Taiyo Japanese Cuisine & Sushi Bar,Palm Harbor,FL,34683,4.0,"Restaurants, Japanese",49,13380,92555,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9XpU6r6ATXSWYfbU7kibaQ,Passero's Coffee Roasters,Philadelphia,PA,19103,4.5,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Sandwiches",91,15765,134268,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0
g-0-_hPz-yr_f4gBFbX2Ow,Kim's Cuban Sandwich Shop,Seffner,FL,33584,4.0,"Food, Latin American, Restaurants, Coffee & Tea, Food Delivery Services, Chicken Wings, Sandwiches, Cuban",39,9440,74278,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
i7LerGjkoxNPrlJ1oJpbXw,Red Lobster,Langhorne,PA,19047,3.0,"Restaurants, Seafood, American (Traditional)",77,12297,120155,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
Q4q9xFDxErreYTMrRshP_Q,Tijuana Flats,Clearwater,FL,33761,3.5,"Restaurants, Mexican, Caterers, Event Planning & Services, Desserts, Tex-Mex, Food",89,8736,78079,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
z06yuwkwWjgXAxnlZKg1yw,Popeyes Louisiana Kitchen,Tampa,FL,33612,2.0,"American (Traditional), Restaurants, Fast Food, Cajun/Creole, Chicken Wings",28,19021,47836,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
oqP1oQEycpp4J6u5YebRoQ,American Social,Tampa,FL,33602,3.5,"American (Traditional), Restaurants, Venues & Event Spaces, Event Planning & Services, Breakfast & Brunch, Bars, Nightlife",768,8599,109306,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
VnQBbu2oco57NB36kFhC2w,Café Cuba,Valrico,FL,33596,3.5,"Sandwiches, Salad, Restaurants, Cuban",42,10047,118010,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
tXfeVYKJq-bGPx1sjHOMHA,Village Inn,Land O' Lakes,FL,34639,2.5,"Diners, Restaurants, American (Traditional), Breakfast & Brunch",61,10195,99266,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,Philadelphia,PA,19148,3.0,"Restaurants, Pizza",10,19493,75581,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
P3qii5-Hch2tDd1e59znXQ,Franci's Cafe,Tampa,FL,33624,4.5,"Food, Restaurants, Cuban, Cafes",34,15043,89008,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
_rkjLrft2ZgHcLBLF9amXw,Uno Pizzeria & Grill,Oaks,PA,19456,3.0,"Restaurants, American (New), American (Traditional), Pizza, Gluten-Free",138,276,94811,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
uGO0efY86PV-pw9iBxdxTw,Home Depot Hot Dog Cart,King of Prussia,PA,19406,4.0,"Hot Dogs, Restaurants",8,11438,114751,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
fr2qDm_mY1afIGMvqsKUCg,George's Wings,Philadelphia,PA,19114,3.5,"American (Traditional), Fast Food, Restaurants, Chicken Wings, Food, Seafood, Sandwiches, Wraps, Burgers",50,13032,80138,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
76xVA7wmqKLURF0tN82N5w,Bar Avalon,West Chester,PA,19380,4.0,"Nightlife, Bars, American (New), Restaurants, Italian, Cocktail Bars, Mediterranean, Seafood",107,20999,136205,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,Philadelphia,PA,19130,4.5,"Coffee & Tea, Cafes, Food, Creperies, Internet Cafes, Restaurants, Breakfast & Brunch",192,14431,121662,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,Philadelphia,PA,19141,4.0,"Restaurants, Food, Ethnic Food, Cafes, Caribbean, Specialty Food",142,13077,49039,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
26g6EO9eqWVsA92yomXKpw,Yannis Family Restaurant,Lansdale,PA,19446,3.0,"Restaurants, Breakfast & Brunch",25,22647,118037,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
nYRFGR2C-OOhRvO8rvI4qw,Mrs Marty's Deli,Broomall,PA,19008,3.0,"Restaurants, Breakfast & Brunch, Delis, Sandwiches",79,6901,135552,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
y3iKFTk_sgIXCT6fNcBn_Q,Chili's,Tampa,FL,33612,2.0,"Chicken Wings, Bars, Restaurants, Nightlife, American (Traditional), Tex-Mex",114,19021,47836,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
afsP-p_pr4ikrboB5MtUzQ,Los Compadres,Philadelphia,PA,19145,4.0,"Mexican, Italian, Food Trucks, Restaurants, Food",12,17977,70563,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
T5f-IRQWQYgFQbgO_kVkvg,Northbrook MarketPlace,West Chester,PA,19382,4.0,"Breakfast & Brunch, American (Traditional), Restaurants, Local Flavor, Event Planning & Services, Bakeries, Food, Delis, Donuts, American (New), Caterers, Ice Cream & Frozen Yogurt, Desserts",60,20429,143574,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
nFSqTOt1LZSHQQKQsUZiKw,Stargate Diner,Ridley Park,PA,19078,3.5,"Diners, Food, Breakfast & Brunch, Restaurants, Donuts, Desserts",71,4528,95485,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0
Cpl1-0iX6N7yauiJKhpXfA,Hong Kong Star Noodle House,Bensalem,PA,19020,3.5,"Chinese, Cantonese, Noodles, Restaurants",50,21379,94744,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
YlEBQLfRHocJDn4gRlgczw,Brick City Eatery,Lutz,FL,33558,4.0,"Restaurants, Beer, Wine & Spirits, Breakfast & Brunch, Nightlife, Pizza, Chicken Wings, Bars, Sandwiches, Food, American (Traditional)",114,9168,121853,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
YPnksHT2DQA0AhcxP6udxw,Corner Bakery,King of Prussia,PA,19406,3.5,"Restaurants, Food, Cafes, Bakeries, Italian",63,11438,114751,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
